id	Sentença	Janela	Posição da palavra alvo	Palavra alvo	Classe	Obra	Autor	Ano	Movimento	tamanho janela
4530	Lucinda, pelo menos, não é a única criminosa: é escrava; procedeu como as escravas procedem, conforme as condições de sua condição: a maior criminosa é a sociedade cega e louca que põe a desmoralização junto da inexperiência, a escrava junto da menina donzela.	inexperiência , a escrava junto da menina	45	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4530	Lucinda, pelo menos, não é a única criminosa: é escrava; procedeu como as escravas procedem, conforme as condições de sua condição: a maior criminosa é a sociedade cega e louca que põe a desmoralização junto da inexperiência, a escrava junto da menina donzela.	procedeu como as escravas procedem , conforme	17	escravas	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4532	Pensem, meditem os pais, uma hora somente, nos perigos que ameaçam suas pobres filhas, condenadas, sujeitas à influência de mucamas escravas!!!	influência de mucamas escravas ! ! !	25	escravas	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4536	Por um lado, despertaria suspeitas, apreensões no espírito de seus pais, que exigiriam explicações dos motivos do noturno afastamento da crioula; por outro, a força moral perdida para com Lucinda, a dependência em que ficara a senhora tão escrava da escrava, que lhe conhecia todos os segredos, e que fora testemunha do seu opróbrio, a necessidade indeclinável enfim dos seus serviços, como intermediária do seu já criminoso amor, obrigaram Cândida a submeter-se de noite à companhia da sua mucama.	noturno afastamento da crioula ; por outro	23	crioula	crioulo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4536	Por um lado, despertaria suspeitas, apreensões no espírito de seus pais, que exigiriam explicações dos motivos do noturno afastamento da crioula; por outro, a força moral perdida para com Lucinda, a dependência em que ficara a senhora tão escrava da escrava, que lhe conhecia todos os segredos, e que fora testemunha do seu opróbrio, a necessidade indeclinável enfim dos seus serviços, como intermediária do seu já criminoso amor, obrigaram Cândida a submeter-se de noite à companhia da sua mucama.	a senhora tão escrava da escrava ,	44	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4536	Por um lado, despertaria suspeitas, apreensões no espírito de seus pais, que exigiriam explicações dos motivos do noturno afastamento da crioula; por outro, a força moral perdida para com Lucinda, a dependência em que ficara a senhora tão escrava da escrava, que lhe conhecia todos os segredos, e que fora testemunha do seu opróbrio, a necessidade indeclinável enfim dos seus serviços, como intermediária do seu já criminoso amor, obrigaram Cândida a submeter-se de noite à companhia da sua mucama.	tão escrava da escrava , que lhe	46	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4536	Por um lado, despertaria suspeitas, apreensões no espírito de seus pais, que exigiriam explicações dos motivos do noturno afastamento da crioula; por outro, a força moral perdida para com Lucinda, a dependência em que ficara a senhora tão escrava da escrava, que lhe conhecia todos os segredos, e que fora testemunha do seu opróbrio, a necessidade indeclinável enfim dos seus serviços, como intermediária do seu já criminoso amor, obrigaram Cândida a submeter-se de noite à companhia da sua mucama.	que ficara a senhora tão escrava da	42	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4537	Essa submissão era um erro, mas imposto pela lógica do erro; era um castigo; era o resultado da degradação da moça livre em face da escrava que podia já governá-la pela intimidação, e até pela ameaça.	em face da escrava que podia já	28	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4539	fingiu-se adormecida quando a mucama entrou no quarto; esta, porém, que medrosa das conseqüências da sua premeditada traição, precisava reconquistar a confiança da senhora, esperou, velando, hora oportuna, a hora do mais pesado sono da família, para ir falar à vítima da sua corrupção.	a confiança da senhora , esperou ,	27	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4544	Lucinda foi ajoelhar-se à cabeceira do leito de Cândida, como às vezes fazia para conversar com a senhora em voz baixa.	conversar com a senhora em voz baixa	18	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4550	Lucinda procurou e achou uma das mãos da senhora, puxou-a para si, atreveu-se a beijá-la.	das mãos da senhora , puxou-a para	8	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4599	– Chorando, minha senhora... o moço francês está como doido...	Chorando , minha senhora ... o moço	4	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4601	para ele minha senhora tornou-se objeto sagrado...	para ele minha senhora tornou-se objeto sagrado	3	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4612	Ele diz que está pronto a obedecer a minha senhora, como seu escravo, e que minha senhora pode impor-lhe todo e qualquer sacrifício, na certeza de ver cumprida a sua vontade, menos só...	, como seu escravo , e que	13	escravo	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4612	Ele diz que está pronto a obedecer a minha senhora, como seu escravo, e que minha senhora pode impor-lhe todo e qualquer sacrifício, na certeza de ver cumprida a sua vontade, menos só...	obedecer a minha senhora , como seu	9	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4612	Ele diz que está pronto a obedecer a minha senhora, como seu escravo, e que minha senhora pode impor-lhe todo e qualquer sacrifício, na certeza de ver cumprida a sua vontade, menos só...	e que minha senhora pode impor-lhe todo	18	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4620	– Ele pensa nisso; está resolvido a tudo que minha senhora quiser; diz, porém, que tem um plano seguro...	tudo que minha senhora quiser ; diz	11	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4626	Meus senhores-velhos, e meu senhor-moço desconfiam, que minha senhora e o Sr. Souvanel se escrevem, e os pajens receberam ameaças vagas, que só um entendeu, e esse não ousa por ora continuar a ser portador das carta...	, que minha senhora e o Sr.	10	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4634	porque... minha senhora não deve mais expor-se...	porque ... minha senhora não deve mais	3	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4651	XLI Lucinda não se esforçou por tranqüilizar o espírito inquietado e apreensivo de sua senhora, que se espantara da súbita e inesperada prudência do amante.	apreensivo de sua senhora , que se	14	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4684	quando, porém, voltou as costas à senhora, sorriu-se maliciosa e triunfantemente.	as costas à senhora , sorriu-se maliciosa	8	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4687	XLII Saindo de um sonho angustiado, ainda sob as impressões cruéis do suspeito enregelamento do amante, mal acordada e logo sujeita aos terrores inspirados pelo bilhete inesperado de Souvanel, Cândida sem refletir e obedecendo ao primeiro impulso do amor alvoroçado, tinha marcado um novo encontro, em que provavelmente seria pela segunda vez escrava do amante algoz.	pela segunda vez escrava do amante algoz	57	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4690	Quando voltou ao quarto para vestir a senhora, a mucama disse: –	para vestir a senhora , a mucama	7	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4738	Lucinda em obediência à ordem peremptória dobrava os vestidos de sua senhora, e enchia com eles grandes caixas de viagem.	vestidos de sua senhora , e enchia	11	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4766	Entretanto Leonídia cometera inocente erro, fazendo Lucinda acompanhar sua senhora, e por outro lado não contara com a audácia de Dermany.	Lucinda acompanhar sua senhora , e por	10	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4784	E junto de Cândida estava sempre a mucama escrava, Lucinda, a confidente, o gênio do mal, a vítima-algoz, a escrava desmoralizada, o demônio.	sempre a mucama escrava , Lucinda ,	8	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4784	E junto de Cândida estava sempre a mucama escrava, Lucinda, a confidente, o gênio do mal, a vítima-algoz, a escrava desmoralizada, o demônio.	vítima-algoz , a escrava desmoralizada , o	24	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4794	– Olhe, minha senhora: o moço francês, o Sr. Souvanel é o mais bonito e o mais merecedor dos homens, e foi feito para seu marido;	Olhe , minha senhora : o moço	4	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4797	– O remédio é ter paciência, e minha senhora consolar-se, procurando ou aceitando algum outro moço bonito para marido.	, e minha senhora consolar-se , procurando	9	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4803	mas no caso de ser impossível o casamento com ele, minha senhora não se há de condenar à vida de freira.	ele , minha senhora não se há	12	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4812	– Que tolice de minha senhora! – repetiu a miserável escrava.	tolice de minha senhora ! – repetiu	5	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4816	Lucinda mudou de tom, e com voz sumida, soprou algumas palavras de segredo importante no ouvido de sua senhora; esse segredo, porém, devia ser esquálido;	ouvido de sua senhora ; esse segredo	20	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4818	A mucama estava habituada a vencer pela insistência e pela teima a oposição da senhora, e conseqüentemente em suas conversações noturnas, ou das horas dedicadas ao toucador, foi sempre perseverando nas mesmas idéias, e até já tinha sido portadora de amorosos recados de um belo mancebo que se enamorara de Cândida, quando de súbido mudou de rumo e de sistema, e voltou a proteger a causa considerada perdida de Dermany.	a oposição da senhora , e conseqüentemente	14	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4822	– Sim, minha senhora, está.	Sim , minha senhora , está .	4	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4847	Lucinda, temendo que a senhora desmaiasse, dava-se pressa em acudi-la; esta, porém, repeliu-a brandamente e disse repassada de dor:	temendo que a senhora desmaiasse , dava-se	5	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4854	O pajem fiel de Florêncio da Silva, fora naturalmente trazido para a cidade, acompanhando seu senhor, como Lucinda acompanhara sua senhora; os dois escravos cúmplices da sedução e do opróbrio de Cândida estavam pois ali, para abrir outra vez as portas à traição e ao crime.	; os dois escravos cúmplices da sedução	27	escravos	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4854	O pajem fiel de Florêncio da Silva, fora naturalmente trazido para a cidade, acompanhando seu senhor, como Lucinda acompanhara sua senhora; os dois escravos cúmplices da sedução e do opróbrio de Cândida estavam pois ali, para abrir outra vez as portas à traição e ao crime.	Lucinda acompanhara sua senhora ; os dois	23	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4854	O pajem fiel de Florêncio da Silva, fora naturalmente trazido para a cidade, acompanhando seu senhor, como Lucinda acompanhara sua senhora; os dois escravos cúmplices da sedução e do opróbrio de Cândida estavam pois ali, para abrir outra vez as portas à traição e ao crime.	, acompanhando seu senhor , como Lucinda	17	senhor	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4861	Para conseguir tanto, Dermany arrostou os perigos a que se expunha na cidade do Rio de Janeiro, e escondido de dia, e tomando à noite uma libré de lacaio, falou e entendeu-se com o pajem, o escravo fiel de Florêncio da Silva, renovou ainda no quarto do pajem os seus encontros secretos com Lucinda, mostrou-se cada vez dela mais apaixonado, deslumbrou-a com a perspectiva do futuro brilhantemente escandaloso, que lhe preparava, e teve a certeza de contar com ela para entregar-lhe Cândida.	pajem , o escravo fiel de Florêncio	41	escravo	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4878	A demonstração plena de que Cândida nascera com felizes disposições naturais e de que pudera ter sido exemplo de recato, de honestidade e de virtudes, se não tivesse sido sujeita ao influxo perversor da companhia freqüentíssima, pestilencial e depravada da mucama escrava, está em que, a despeito dessa inoculação imoral das lições de Lucinda, a despeito da consciência do aviltamento que a tornara dependente de Dermany, apesar do amor ardente que tributava ao seu infame sedutor, envergonhava-se enfim desse amante, procurava distanciá-lo, repugnava-o ou temia-o, desde que o soubera perpetrador de crimes ignominiosos.	depravada da mucama escrava , está em	44	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4896	mas suspeitosa e tomada de susto, desconfiada de Lucinda, pretextara as estreitas proporções de seu quarto, sem dúvida incomparavelmente inferior à sala em que ela dormia na casa magnífica da chácara de seu pai, para excluir a companhia noturna de sua escrava, e dormir só e trancada, livre portanto de qualquer atrevida visita, ou invasão sinistra do sedutor.	noturna de sua escrava , e dormir	45	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4897	Lucinda exasperava-se, mas continha-se: ao pé do toucador, ou penteando sua senhora, vingava-se gárrula, impudente, venenosa, da sua proscrição noturna, insistindo sempre com a senhora para que confiasse o seu destino a Dermany, e sem dó das lágrimas que a fazia derramar, lembrava-lhe o seu maior infortúnio, e o direito e o dever que assistiam ao amante de tomá-la por esposa;	ou penteando sua senhora , vingava-se gárrula	14	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4897	Lucinda exasperava-se, mas continha-se: ao pé do toucador, ou penteando sua senhora, vingava-se gárrula, impudente, venenosa, da sua proscrição noturna, insistindo sempre com a senhora para que confiasse o seu destino a Dermany, e sem dó das lágrimas que a fazia derramar, lembrava-lhe o seu maior infortúnio, e o direito e o dever que assistiam ao amante de tomá-la por esposa;	sempre com a senhora para que confiasse	32	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4907	– Ontem o Sr. Dermany mandou-me chamar, e encarregou-me de dizer a minha senhora, que não podendo dominar sua paixão e resolvido a tudo tentar para ser seu esposo, ou minha senhora lhe irá falar esta noite, ou amanhã ele escreverá a seu pai, exigindo-a em casamento, e remetendo-lhe como prova de seus direitos sobre minha senhora, o bilhete que há três dias minha senhora lhe escreveu.	dizer a minha senhora , que não	14	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4907	– Ontem o Sr. Dermany mandou-me chamar, e encarregou-me de dizer a minha senhora, que não podendo dominar sua paixão e resolvido a tudo tentar para ser seu esposo, ou minha senhora lhe irá falar esta noite, ou amanhã ele escreverá a seu pai, exigindo-a em casamento, e remetendo-lhe como prova de seus direitos sobre minha senhora, o bilhete que há três dias minha senhora lhe escreveu.	, ou minha senhora lhe irá falar	34	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4907	– Ontem o Sr. Dermany mandou-me chamar, e encarregou-me de dizer a minha senhora, que não podendo dominar sua paixão e resolvido a tudo tentar para ser seu esposo, ou minha senhora lhe irá falar esta noite, ou amanhã ele escreverá a seu pai, exigindo-a em casamento, e remetendo-lhe como prova de seus direitos sobre minha senhora, o bilhete que há três dias minha senhora lhe escreveu.	direitos sobre minha senhora , o bilhete	62	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4907	– Ontem o Sr. Dermany mandou-me chamar, e encarregou-me de dizer a minha senhora, que não podendo dominar sua paixão e resolvido a tudo tentar para ser seu esposo, ou minha senhora lhe irá falar esta noite, ou amanhã ele escreverá a seu pai, exigindo-a em casamento, e remetendo-lhe como prova de seus direitos sobre minha senhora, o bilhete que há três dias minha senhora lhe escreveu.	três dias minha senhora lhe escreveu .	71	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
4988	A aflição da nobre senhora era produzida pelo concerto de mil tormentos que a angustiavam: Leonídia tremia pelo receio da perdição e da desonra de Cândida; imaginava, talvez exagerada, os riscos a que via exposto o seu querido Frederico, o amado irmão de seus filhos; desesperava da realização de seu mais doce e belo sonho da vida, do casamento de Cândida com Frederico, e enfim, pensando em seu marido, em sua família, confrangia-se, sentindo que os pesares, e a desgraça a feriam de morte com uma moléstia fatal, cujos sinistros anúncios ela estava escondendo, e que breve teria de deixar seu esposo em viuvez, seus filhos – sua mísera filha sem mãe...	aflição da nobre senhora era produzida pelo	4	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5128	Mas duas horas antes, às nove, e enquanto os senhores descuidosos se entretinham em amiga conversação, Lucinda, a escrava, descera ao quarto do pajem, que demorava no fundo do saguão, e ali recebera a visita de um homem vestido de lacaio.	Lucinda , a escrava , descera ao	22	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5134	E tirando do bolso um pequeno embrulho que encerrava dez outros, muito mais pequenos, e todos iguais, mostrou-os à escrava, acrescentando logo: – Como te disse, um em cada manhã...	, mostrou-os à escrava , acrescentando logo	22	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5191	– Não creio: há providências tomadas; somente poderia haver correspondência, se ele pudesse penetrar no saguão da casa, e entender-se, com algum escravo; e tu dizes...	, com algum escravo ; e tu	27	escravo	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5245	demorou-se por algum tempo, como apreciando a voz de uma senhora que cantava, e quando terminou o canto, fez algumas perguntas banais aos criados e pajens que conversavam junto das carruagens, e enfim inquiriu ainda:	perguntas banais aos criados e pajens que	26	criados	criado	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5245	demorou-se por algum tempo, como apreciando a voz de uma senhora que cantava, e quando terminou o canto, fez algumas perguntas banais aos criados e pajens que conversavam junto das carruagens, e enfim inquiriu ainda:	voz de uma senhora que cantava ,	11	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5277	e, ferida em sua vaidade, ultrajada nessa intenção perversa, preferira o maior martírio a submeter-se, como escrava medrosa, à prepotência de senhor infame.	submeter-se , como escrava medrosa , à	20	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5310	por fim disse: – Minha senhora... voltarei daqui a pouco... dissimule e espere.	: – Minha senhora ... voltarei daqui	6	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5332	A padecente estendeu os braços para o carrasco de máscara negra e perguntou, chorando: – E agora que será de mim, Lucinda?	carrasco de máscara negra e perguntou ,	10	negra	negro	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5334	Já pensei, minha senhora; há um remédio... cruel, mas certíssimo...	pensei , minha senhora ; há um	4	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5347	– Não vejo outro recurso, minha senhora... – E... Dermany?	recurso , minha senhora ... – E	7	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5352	A mucama falou: – Minha senhora não pode esperar tal consentimento.	: – Minha senhora não pode esperar	6	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5361	– Eu não aconselho, minha senhora – disse a perversa escrava.	aconselho , minha senhora – disse a	6	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5366	– Não há dúvida possível – disse a mucama escrava – e o pior é que em poucos dias hão de começar as suspeitas de minha senhora-velha...	disse a mucama escrava – e o	9	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5379	A escrava ia evidentemente dominando de novo a senhora, e arrastando-a para as garras de Dermany.	de novo a senhora , e arrastando-a	8	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5385	O cuidado dos sofrimentos de Leonídia apenas conteve as explosões de Liberato fora dos aposentos de Cândida; ele, porém, declarou ali que sabia como Dermany se introduzia na casa para falar com os escravos e jurou que poria termo imediato a todos os escândalos com que a irmã infamava sua família.	falar com os escravos e jurou que	36	escravos	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5388	A condenação do serviço de escravos no interior da casa, e especialmente a remoção pronta e urgentíssima da mucama de Cândida e do pajem fiel de Florêncio da Silva eram as principais exigências, ou os primeiros conselhos dos dois mancebos.	do serviço de escravos no interior da	5	escravos	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5389	O veneno da escravidão estava prática e evidentemente reconhecido por Liberato e Frederico nas relações do fingido lacaio com os escravos da casa ameaçada de desonra; ambos vinham denunciar a traição dos escravos mais estimados da família dos senhores, a ação maléfica dessas vítimas-algozes, vítimas pela prepotência que lhes impõe a escravidão, algozes pelo dano que fazem, pelas vinganças que tomam, pela imoralidade e pela corrupção que inoculam.	lacaio com os escravos da casa ameaçada	20	escravos	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5389	O veneno da escravidão estava prática e evidentemente reconhecido por Liberato e Frederico nas relações do fingido lacaio com os escravos da casa ameaçada de desonra; ambos vinham denunciar a traição dos escravos mais estimados da família dos senhores, a ação maléfica dessas vítimas-algozes, vítimas pela prepotência que lhes impõe a escravidão, algozes pelo dano que fazem, pelas vinganças que tomam, pela imoralidade e pela corrupção que inoculam.	a traição dos escravos mais estimados da	33	escravos	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5416	Vendo Cândida sair apreensiva e temerosa da sala, a perversa Lucinda correu a ela em tremente agitação e anunciou-lhe aterradoras novas, declarando que o pajem de seu senhor, posto em confissão por Liberato, denunciara medroso todos os segredos do amor de sua senhora-moça e de Dermany, não o deixando ignorar nem mesmo a alucinação e o erro da noite sinistra; que Liberato furioso jurara medonha vingança, de que ela, pobre escrava, ia ser a primeira vítima; que Dermany fora reconhecido na última noite por Frederico, e que em desvario inaudito ousara voltar ainda, e estava no quarto do pajem e absolutamente decidido a subir e a apresentar-se na sala, arrostando tudo para reclamar sua noiva, se esta não lhe fosse falar imediatamente.	ela , pobre escrava , ia ser	78	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5416	Vendo Cândida sair apreensiva e temerosa da sala, a perversa Lucinda correu a ela em tremente agitação e anunciou-lhe aterradoras novas, declarando que o pajem de seu senhor, posto em confissão por Liberato, denunciara medroso todos os segredos do amor de sua senhora-moça e de Dermany, não o deixando ignorar nem mesmo a alucinação e o erro da noite sinistra; que Liberato furioso jurara medonha vingança, de que ela, pobre escrava, ia ser a primeira vítima; que Dermany fora reconhecido na última noite por Frederico, e que em desvario inaudito ousara voltar ainda, e estava no quarto do pajem e absolutamente decidido a subir e a apresentar-se na sala, arrostando tudo para reclamar sua noiva, se esta não lhe fosse falar imediatamente.	pajem de seu senhor , posto em	29	senhor	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5417	Lucinda chorava, tremia, e despedia-se de sua senhora, dizendo que ia fugir...	despedia-se de sua senhora , dizendo que	9	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5418	Cândida apavorada, e no maior desatino, toda entregue aos impulsos do terror, perdida, doida, e nesse estado de abandono da própria razão, nesse delírio compelida pela escrava, lançou-se precipitada para o saguão e entrou no quarto onde estava Dermany.	delírio compelida pela escrava , lançou-se precipitada	32	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5433	– Minha irmã e uma escrava: é só por uma hora – respondeu Dermany.	irmã e uma escrava : é só	5	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5468	– Não se atormente, minha senhora – disse Lucinda.	atormente , minha senhora – disse Lucinda	6	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5476	– Espere, minha senhora; vou procurar e pedir um copo d’água.	Espere , minha senhora ; vou procurar	4	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5499	Mais do que amor então, a benção nupcial pelo primeiro padre na primeira igreja... Lucinda, a escrava que a levara à perdição, poucos minutos antes lhe assegurara a sua fidelidade em todo o caso e sempre.	Lucinda , a escrava que a levara	19	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5508	A mucama escrava a arrancara do branco céu da inocência e a fizera em menina sábia precoce da ciência pudenda da mulher.	a arrancara do branco céu da inocência	6	branco	branco	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5511	A mucama escrava depois de tentar debalde arrastá-la para as garras de Dermany, abrira a este a porta do quarto de sua senhora, e a abandonara quase desmaiada ao algoz.	quarto de sua senhora , e a	23	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5514	O mais, a infidelidade, a ingratidão, a torpeza, a fria perversidade da mucama escrava e de Dermany eram o castigo da Providência imposto à moça que se rebaixara, e tanto ofendera a seus pais, ao dever e à sociedade.	perversidade da mucama escrava e de Dermany	17	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5517	E depois do primeiro, o segundo senhor e dono, e, depois vencidos, desfeitos os últimos vexames, a extrema degradação...	, o segundo senhor e dono ,	7	senhor	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5518	Era portanto ainda a mucama escrava que fatal empurrava implacavelmente sua senhora para a prostituição e o alcouce...	ainda a mucama escrava que fatal empurrava	5	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5518	Era portanto ainda a mucama escrava que fatal empurrava implacavelmente sua senhora para a prostituição e o alcouce...	empurrava implacavelmente sua senhora para a prostituição	11	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5521	E Cândida corria sempre sem saber para onde, com os cabelos e os vestidos em desordem, corria insensata, delirante, e levando no turbilhão desconcertado, e horrível de mil idéias obscuras, negras, uma só idéia distinta, mas lúgubre...	idéias obscuras , negras , uma só	36	negras	negro	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5538	Lucinda acompanhara temerosa a diligência feita pela força pública, e seguira a esta, lamentando em voz baixa Dermany, até que, ao passar o portão e ao dar com os olhos no irmão de sua senhora, desviou-se e, envolvendo-se na multidão, foi desnorteada procurar abrigo, onde se acoutasse.	irmão de sua senhora , desviou-se e	38	senhora	senhor	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5542	Lucinda, a mucama escrava, vítima porque era escrava, tinha sido algoz de sua senhora.	, a mucama escrava , vítima porque	4	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5542	Lucinda, a mucama escrava, vítima porque era escrava, tinha sido algoz de sua senhora.	vítima porque era escrava , tinha sido	9	escrava	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5551	mas só aparentemente, porque havia ainda outros escravos na casa, além do pajem e da mucama; esses porém tremiam e ainda não ousavam detrair...	havia ainda outros escravos na casa ,	8	escravos	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
